staff,total_workdays
統括A,27
副統括A,30
火葬員A,21
火葬員B,18
火葬員C,22
火葬員D,18
火葬員E,20
火葬員F,23
清掃員A,15
清掃員B,23
清掃員C,23
清掃員D,21
売店従業員A,23
売店従業員B,28
売店従業員C,24
霊柩運送員A,28
霊柩運送員B,23
霊柩運送員C,24
剣士A,19
剣士B,16
剣士C,12
剣士D,16
海賊王A,17
パート長A,21
パート長B,23
パート長C,22
パート長D,25
パート短A,21
パート短B,21
パート短C,18
パート短D,24
N1,0
N2,0
N3,0
N4,0
N5,0
N6,0
N7,0
N8,0
N9,0
N10,0
N11,0
N12,0
N13,0
N14,0
N15,0
N16,0
N17,0
N18,0
N19,0
N20,0
