staff,total_workdays
統括A,7
副統括A,7
火葬員A,7
火葬員B,7
火葬員C,7
火葬員D,7
火葬員E,7
火葬員F,7
清掃員A,7
清掃員B,7
清掃員C,7
清掃員D,7
売店従業員A,7
売店従業員B,7
売店従業員C,7
霊柩運送員A,7
霊柩運送員B,7
霊柩運送員C,7
剣士A,6
剣士B,6
剣士C,6
剣士D,6
海賊王A,7
パート長A,21
パート長B,22
パート長C,23
パート長D,22
パート短A,21
パート短B,21
パート短C,20
パート短D,21
N1,12
N2,8
N3,11
N4,12
N5,10
N6,6
N7,11
N8,10
N9,10
N10,9
N11,9
N12,10
N13,1
N14,13
N15,11
N16,13
N17,10
N18,8
N19,8
N20,13
