staff,total_workdays
統括A,7
副統括A,7
火葬員A,7
火葬員B,7
火葬員C,7
火葬員D,7
火葬員E,7
火葬員F,7
清掃員A,7
清掃員B,7
清掃員C,7
清掃員D,7
売店従業員A,7
売店従業員B,7
売店従業員C,7
霊柩運送員A,7
霊柩運送員B,7
霊柩運送員C,7
剣士A,6
剣士B,6
剣士C,6
剣士D,6
海賊王A,7
パート長A,22
パート長B,22
パート長C,22
パート長D,20
パート短A,20
パート短B,21
パート短C,22
パート短D,21
N1,25
N2,16
N3,14
N4,11
N5,9
N6,7
N7,16
N8,20
N9,6
N10,6
N11,7
N12,5
N13,6
N14,6
N15,5
N16,6
N17,4
N18,9
N19,9
N20,8
