staff,total_workdays
統括A,7
副統括A,7
火葬員A,7
火葬員B,7
火葬員C,7
火葬員D,7
火葬員E,7
火葬員F,7
清掃員A,7
清掃員B,7
清掃員C,7
清掃員D,7
売店従業員A,7
売店従業員B,7
売店従業員C,7
霊柩運送員A,7
霊柩運送員B,7
霊柩運送員C,7
剣士A,6
剣士B,6
剣士C,6
剣士D,6
海賊王A,6
パート長A,19
パート長B,20
パート長C,21
パート長D,22
パート短A,19
パート短B,19
パート短C,22
パート短D,21
N1,9
N2,10
N3,12
N4,7
N5,6
N6,2
N7,9
N8,7
N9,8
N10,9
N11,12
N12,9
N13,7
N14,8
N15,12
N16,8
N17,9
N18,9
N19,8
N20,25
