staff,total_workdays
統括A,23
副統括A,23
火葬員A,23
火葬員B,23
火葬員C,23
火葬員D,23
火葬員E,23
火葬員F,23
清掃員A,13
清掃員B,18
清掃員C,13
清掃員D,18
売店従業員A,21
売店従業員B,22
売店従業員C,19
霊柩運送員A,20
霊柩運送員B,21
霊柩運送員C,21
パート長A,11
パート長B,7
パート長C,8
パート長D,7
パート短A,8
パート短B,13
パート短C,11
パート短D,9
N1,0
N2,1
N3,1
N4,3
N5,1
N6,1
N7,2
N8,1
N9,3
N10,4
N11,1
N12,0
N13,3
N14,0
N15,3
N16,6
N17,3
N18,5
N19,0
N20,9
