staff,total_workdays
統括A,22
副統括A,22
火葬員A,22
火葬員B,22
火葬員C,22
火葬員D,22
火葬員E,22
火葬員F,22
清掃員A,16
清掃員B,19
清掃員C,12
清掃員D,13
売店従業員A,20
売店従業員B,20
売店従業員C,20
霊柩運送員A,20
霊柩運送員B,20
霊柩運送員C,20
パート長A,9
パート長B,9
パート長C,12
パート長D,10
パート短A,6
パート短B,6
パート短C,11
パート短D,10
N1,3
N2,0
N3,1
N4,3
N5,0
N6,3
N7,1
N8,1
N9,3
N10,2
N11,1
N12,4
N13,3
N14,4
N15,2
N16,3
N17,2
N18,2
N19,4
N20,4
