staff,total_workdays
統括A,23
副統括A,23
火葬員A,23
火葬員B,23
火葬員C,23
火葬員D,23
火葬員E,23
火葬員F,23
清掃員A,20
清掃員B,15
清掃員C,10
清掃員D,17
売店従業員A,21
売店従業員B,20
売店従業員C,21
霊柩運送員A,21
霊柩運送員B,20
霊柩運送員C,21
パート長A,8
パート長B,10
パート長C,9
パート長D,8
パート短A,10
パート短B,9
パート短C,10
パート短D,10
狙撃手A,0
N1,3
N2,1
N3,2
N4,2
N5,4
N6,1
N7,0
N8,0
N9,5
N10,5
N11,2
N12,2
N13,1
N14,3
N15,2
N16,2
N17,0
N18,3
N19,6
N20,3
