staff,total_workdays
統括A,22
副統括A,8
火葬員A,22
火葬員B,22
火葬員C,22
火葬員D,22
火葬員E,22
火葬員F,22
清掃員A,12
清掃員B,18
清掃員C,17
清掃員D,13
売店従業員A,20
売店従業員B,20
売店従業員C,20
霊柩運送員A,20
霊柩運送員B,19
霊柩運送員C,21
事務員A,15
事務員B,15
火葬統括A,22
火葬副統括A,8
パート長A,6
パート長B,10
パート長C,9
パート長D,8
パート短A,9
パート短B,12
パート短C,8
パート短D,11
N1,0
N2,0
N3,0
N4,0
N5,0
N6,0
N7,0
N8,0
N9,0
N10,0
N11,0
N12,0
N13,0
N14,0
N15,0
N16,0
N17,0
N18,0
N19,0
N20,0
