staff,total_workdays
統括A,23
副統括A,23
火葬員A,23
火葬員B,23
火葬員C,23
火葬員D,23
火葬員E,23
火葬員F,23
清掃員A,17
清掃員B,16
清掃員C,17
清掃員D,12
売店従業員A,21
売店従業員B,20
売店従業員C,21
霊柩運送員A,19
霊柩運送員B,22
霊柩運送員C,21
剣士A,0
剣士B,2
剣士C,3
剣士D,3
海賊王A,23
パート長A,10
パート長B,9
パート長C,12
パート長D,7
パート短A,9
パート短B,10
パート短C,8
パート短D,10
N1,3
N2,2
N3,1
N4,3
N5,2
N6,2
N7,1
N8,1
N9,1
N10,3
N11,3
N12,0
N13,3
N14,1
N15,5
N16,5
N17,3
N18,2
N19,2
N20,4
