staff,total_workdays
統括A,23
副統括A,23
火葬員A,23
火葬員B,23
火葬員C,23
火葬員D,23
火葬員E,23
火葬員F,23
清掃員A,13
清掃員B,14
清掃員C,20
清掃員D,15
売店従業員A,19
売店従業員B,22
売店従業員C,21
霊柩運送員A,20
霊柩運送員B,22
霊柩運送員C,20
剣士A,2
剣士B,2
剣士C,1
剣士D,3
海賊王A,23
パート長A,9
パート長B,16
パート長C,10
パート長D,8
パート短A,8
パート短B,7
パート短C,7
パート短D,10
N1,2
N2,0
N3,0
N4,3
N5,1
N6,3
N7,1
N8,2
N9,1
N10,4
N11,1
N12,1
N13,3
N14,1
N15,5
N16,5
N17,3
N18,4
N19,2
N20,5
