staff,total_workdays
統括A,23
副統括A,23
火葬員A,23
火葬員B,23
火葬員C,23
火葬員D,23
火葬員E,23
火葬員F,23
清掃員A,13
清掃員B,15
清掃員C,17
清掃員D,17
売店従業員A,19
売店従業員B,22
売店従業員C,21
霊柩運送員A,21
霊柩運送員B,21
霊柩運送員C,20
剣士A,3
剣士B,3
剣士C,1
剣士D,1
海賊王A,23
パート長A,11
パート長B,12
パート長C,5
パート長D,12
パート短A,10
パート短B,7
パート短C,8
パート短D,9
N1,5
N2,1
N3,3
N4,3
N5,4
N6,1
N7,2
N8,2
N9,2
N10,1
N11,0
N12,0
N13,3
N14,4
N15,0
N16,3
N17,7
N18,1
N19,1
N20,4
