staff,total_workdays
統括A,23
副統括A,23
火葬員A,23
火葬員B,23
火葬員C,23
火葬員D,23
火葬員E,23
火葬員F,23
清掃員A,10
清掃員B,17
清掃員C,21
清掃員D,14
売店従業員A,22
売店従業員B,20
売店従業員C,20
霊柩運送員A,21
霊柩運送員B,20
霊柩運送員C,21
パート長A,7
パート長B,12
パート長C,9
パート長D,8
パート短A,9
パート短B,10
パート短C,10
パート短D,8
狙撃手A,0
N1,3
N2,3
N3,1
N4,2
N5,2
N6,5
N7,1
N8,1
N9,1
N10,0
N11,3
N12,2
N13,1
N14,3
N15,0
N16,6
N17,2
N18,2
N19,4
N20,5
