staff,total_workdays
統括A,22
副統括A,8
火葬員A,22
火葬員B,22
火葬員C,22
火葬員D,22
火葬員E,22
火葬員F,22
清掃員A,16
清掃員B,16
清掃員C,10
清掃員D,18
売店従業員A,20
売店従業員B,21
売店従業員C,19
霊柩運送員A,21
霊柩運送員B,19
霊柩運送員C,20
事務員A,15
事務員B,15
火葬統括A,22
火葬副統括A,8
パート長A,17
パート長B,10
パート長C,8
パート長D,8
パート短A,8
パート短B,8
パート短C,6
パート短D,9
N1,0
N2,0
N3,0
N4,0
N5,0
N6,0
N7,0
N8,0
N9,0
N10,0
N11,0
N12,0
N13,0
N14,0
N15,0
N16,0
N17,0
N18,0
N19,0
N20,0
