staff,total_workdays
統括A,23
副統括A,23
火葬員A,23
火葬員B,23
火葬員C,23
火葬員D,23
火葬員E,23
火葬員F,23
清掃員A,21
清掃員B,10
清掃員C,10
清掃員D,21
売店従業員A,21
売店従業員B,20
売店従業員C,21
霊柩運送員A,21
霊柩運送員B,21
霊柩運送員C,20
パート長A,7
パート長B,7
パート長C,9
パート長D,12
パート短A,10
パート短B,6
パート短C,13
パート短D,10
狙撃手A,0
N1,3
N2,0
N3,3
N4,0
N5,3
N6,1
N7,3
N8,2
N9,4
N10,2
N11,1
N12,1
N13,0
N14,2
N15,1
N16,2
N17,1
N18,4
N19,5
N20,9
