staff,total_workdays
統括A,22
副統括A,22
火葬員A,22
火葬員B,22
火葬員C,22
火葬員D,22
火葬員E,22
火葬員F,22
清掃員A,16
清掃員B,15
清掃員C,19
清掃員D,10
売店従業員A,20
売店従業員B,19
売店従業員C,21
霊柩運送員A,20
霊柩運送員B,21
霊柩運送員C,19
パート長A,16
パート長B,9
パート長C,7
パート長D,8
パート短A,8
パート短B,9
パート短C,9
パート短D,7
狙撃手A,0
N1,3
N2,0
N3,0
N4,0
N5,0
N6,0
N7,0
N8,0
N9,0
N10,0
N11,0
N12,0
N13,0
N14,0
N15,4
N16,6
N17,6
N18,7
N19,12
N20,8
