staff,total_workdays
統括A,5
統括B,1
統括C,4
統括D,2
統括E,2
統括F,14
副統括A,8
副統括B,10
副統括C,0
副統括D,6
副統括E,1
副統括F,3
火葬員A,26
火葬員B,26
火葬員C,26
火葬員D,26
火葬員E,26
火葬員F,26
清掃員A,3
清掃員B,2
清掃員C,13
清掃員D,11
清掃員E,16
清掃員F,11
売店従業員A,6
売店従業員B,7
売店従業員C,21
売店従業員D,20
売店従業員E,2
霊柩運送員A,9
霊柩運送員B,8
霊柩運送員C,19
霊柩運送員D,18
霊柩運送員E,2
パート長A,9
パート長B,1
パート長C,0
パート長D,1
パート長E,4
パート長F,5
パート短A,3
パート短B,1
パート短C,2
パート短D,4
パート短E,3
パート短F,2
N1,2
N2,2
N3,2
N4,1
N5,3
N6,0
N7,0
N8,2
N9,1
N10,1
N11,1
N12,1
N13,1
N14,0
N15,0
N16,2
N17,3
N18,2
N19,3
N20,1
