staff,total_workdays
統括A,7
統括B,1
統括C,12
統括D,3
統括E,1
統括F,6
副統括A,6
副統括B,11
副統括C,12
副統括D,1
副統括E,0
副統括F,0
火葬員A,28
火葬員B,28
火葬員C,28
火葬員D,28
火葬員E,28
火葬員F,28
清掃員A,9
清掃員B,5
清掃員C,23
清掃員D,16
清掃員E,4
清掃員F,3
売店従業員A,8
売店従業員B,10
売店従業員C,20
売店従業員D,15
売店従業員E,7
霊柩運送員A,4
霊柩運送員B,4
霊柩運送員C,17
霊柩運送員D,14
霊柩運送員E,21
パート長A,16
パート長B,0
パート長C,0
パート長D,0
パート長E,1
パート長F,3
パート短A,4
パート短B,2
パート短C,2
パート短D,2
パート短E,2
パート短F,4
N1,0
N2,0
N3,0
N4,0
N5,0
N6,0
N7,0
N8,0
N9,0
N10,0
N11,0
N12,3
N13,8
N14,2
N15,4
N16,3
N17,3
N18,4
N19,3
N20,0
