staff,total_workdays
統括A,10
統括B,5
統括C,3
統括D,3
統括E,5
統括F,4
副統括A,6
副統括B,4
副統括C,4
副統括D,5
副統括E,5
副統括F,6
火葬員A,28
火葬員B,28
火葬員C,28
火葬員D,28
火葬員E,28
火葬員F,28
清掃員A,4
清掃員B,16
清掃員C,14
清掃員D,8
清掃員E,9
清掃員F,9
売店従業員A,12
売店従業員B,11
売店従業員C,11
売店従業員D,11
売店従業員E,15
霊柩運送員A,7
霊柩運送員B,14
霊柩運送員C,13
霊柩運送員D,13
霊柩運送員E,13
パート長A,3
パート長B,3
パート長C,2
パート長D,2
パート長E,3
パート長F,6
パート短A,5
パート短B,1
パート短C,2
パート短D,2
パート短E,3
パート短F,5
N1,2
N2,2
N3,2
N4,5
N5,1
N6,3
N7,0
N8,1
N9,1
N10,2
N11,1
N12,0
N13,0
N14,1
N15,4
N16,2
N17,0
N18,1
N19,1
N20,1
