staff,total_workdays
統括A,7
統括B,1
統括C,0
統括D,0
統括E,1
統括F,22
副統括A,9
副統括B,9
副統括C,1
副統括D,12
副統括E,0
副統括F,0
火葬員A,29
火葬員B,29
火葬員C,29
火葬員D,29
火葬員E,29
火葬員F,29
清掃員A,5
清掃員B,2
清掃員C,17
清掃員D,19
清掃員E,13
清掃員F,6
売店従業員A,12
売店従業員B,10
売店従業員C,20
売店従業員D,19
売店従業員E,1
霊柩運送員A,18
霊柩運送員B,27
霊柩運送員C,12
霊柩運送員D,4
霊柩運送員E,1
パート長A,19
パート長B,0
パート長C,1
パート長D,0
パート長E,0
パート長F,3
パート短A,4
パート短B,3
パート短C,3
パート短D,2
パート短E,2
パート短F,1
N1,6
N2,7
N3,4
N4,2
N5,2
N6,2
N7,2
N8,2
N9,0
N10,2
N11,0
N12,0
N13,0
N14,0
N15,0
N16,0
N17,0
N18,0
N19,1
N20,1
