staff,total_workdays
統括A,7
統括B,1
統括C,0
統括D,0
統括E,1
統括F,22
副統括A,6
副統括B,9
副統括C,5
副統括D,11
副統括E,0
副統括F,0
火葬員A,29
火葬員B,29
火葬員C,29
火葬員D,29
火葬員E,29
火葬員F,29
清掃員A,19
清掃員B,11
清掃員C,21
清掃員D,10
清掃員E,1
清掃員F,0
売店従業員A,9
売店従業員B,9
売店従業員C,20
売店従業員D,19
売店従業員E,5
霊柩運送員A,2
霊柩運送員B,0
霊柩運送員C,9
霊柩運送員D,26
霊柩運送員E,25
パート長A,17
パート長B,5
パート長C,6
パート長D,3
パート長E,1
パート長F,2
パート短A,0
パート短B,1
パート短C,0
パート短D,1
パート短E,1
パート短F,2
N1,1
N2,4
N3,6
N4,5
N5,2
N6,1
N7,3
N8,1
N9,1
N10,1
N11,1
N12,0
N13,1
N14,0
N15,0
N16,1
N17,1
N18,1
N19,1
N20,0
