staff,total_workdays
統括A,18
副統括A,20
事務員A,9
事務員B,15
火葬業務統括A,12
火葬業務副統括A,19
火葬員A,17
火葬員B,17
火葬員C,10
火葬員D,14
火葬員E,16
火葬員F,18
清掃員A,18
清掃員B,14
清掃員C,13
清掃員D,17
売店従業員A,21
売店従業員B,24
売店従業員C,17
霊柩運送員A,21
霊柩運送員B,20
霊柩運送員C,21
パート長A,16
パート長B,16
パート長C,16
パート長D,12
パート短A,15
パート短B,14
パート短C,14
パート短D,16
N1,0
N2,0
N3,0
N4,0
N5,0
N6,0
N7,0
N8,0
N9,0
N10,0
N11,0
N12,0
N13,0
N14,0
N15,0
N16,0
N17,0
N18,0
N19,0
N20,0
