staff,total_workdays
統括A,18
副統括A,18
事務員A,14
事務員B,10
火葬業務統括A,14
火葬業務副統括A,16
火葬員A,19
火葬員B,16
火葬員C,12
火葬員D,15
火葬員E,14
火葬員F,11
清掃員A,13
清掃員B,17
清掃員C,16
清掃員D,14
売店従業員A,21
売店従業員B,19
売店従業員C,20
霊柩運送員A,22
霊柩運送員B,17
霊柩運送員C,21
パート長A,14
パート長B,15
パート長C,17
パート長D,15
パート短A,15
パート短B,17
パート短C,13
パート短D,13
N1,0
N2,0
N3,0
N4,0
N5,0
N6,0
N7,0
N8,0
N9,0
N10,0
N11,0
N12,0
N13,0
N14,0
N15,0
N16,0
N17,0
N18,0
N19,0
N20,0
