staff,total_workdays
統括A,19
副統括A,12
事務員A,16
事務員B,13
火葬業務統括A,12
火葬業務副統括A,18
火葬員A,19
火葬員B,17
火葬員C,19
火葬員D,14
火葬員E,16
火葬員F,14
清掃員A,12
清掃員B,14
清掃員C,16
清掃員D,18
売店従業員A,22
売店従業員B,18
売店従業員C,20
霊柩運送員A,21
霊柩運送員B,18
霊柩運送員C,21
パート長A,12
パート長B,15
パート長C,11
パート長D,11
パート短A,17
パート短B,13
パート短C,16
パート短D,11
N1,0
N2,0
N3,0
N4,0
N5,0
N6,0
N7,0
N8,0
N9,0
N10,0
N11,0
N12,0
N13,0
N14,0
N15,0
N16,0
N17,0
N18,0
N19,0
N20,0
